event_id,id,name,match_id,season,competition,team,player,pos_id,pos_name,technique_id,technique_name,body_id,body_name,outcome_id,outcome_name
83e5d8fc-204e-4516-9c2a-6a4c0e1de26e,23,Goal Keeper,16095,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
e59339f7-0e98-42f3-9350-6320384c0080,23,Goal Keeper,303731,2019/2020,La Liga,Eibar,Marko Dmitrović,42,Moving,45,Diving,,,55,No Touch
963bb655-dad1-4eca-b39e-67ff5e0e3779,23,Goal Keeper,3773552,2020/2021,La Liga,Huesca,Álvaro Fernández Llorente,42,Moving,,,,,,
31f44705-6885-482f-8720-3e712daf812f,23,Goal Keeper,3773585,2020/2021,La Liga,Barcelona,Norberto Murara Neto,,,,,35,Both Hands,48,Clear
3a654122-63d0-40c4-9f23-2a0a6efd23cb,23,Goal Keeper,3749552,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
2275734e-3dcb-4f9d-8958-45ed88e5dd99,23,Goal Keeper,303725,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,46,Standing,35,Both Hands,59,Touched Out
c0209139-e8f6-4fdb-a4f1-7ff219e7295e,23,Goal Keeper,16010,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,42,Moving,,,,,,
b4cd4b67-b1e1-4037-9f97-4834577502bb,23,Goal Keeper,3749360,2003/2004,Premier League,Blackburn Rovers,Brad Friedel,44,Set,46,Standing,35,Both Hands,15,Success
4515f425-bc56-4b3d-becb-0872eb6c15d7,23,Goal Keeper,3749346,2003/2004,Premier League,Leeds United,Paul Robinson,44,Set,,,,,,
021f5a76-ed8c-492a-925a-0113beebe853,23,Goal Keeper,3749108,2003/2004,Premier League,Aston Villa,Thomas Løvendahl Sørensen,44,Set,,,,,,
08d44ada-8510-4317-9992-c70ab5e9f467,23,Goal Keeper,303725,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés,,,,,,,15,Success
cca1f0e1-fa03-49ae-9909-508f69a551aa,23,Goal Keeper,16196,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
f3239c86-e05e-4809-9d40-b5060489a65e,23,Goal Keeper,3773689,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,,,,,,
10d7a8c7-8636-4dd5-8289-54dee6786366,23,Goal Keeper,16157,2018/2019,La Liga,Valencia,Norberto Murara Neto,44,Set,,,,,,
f2c526e2-9f76-4e40-8ac7-96379aa345a0,23,Goal Keeper,3749462,2003/2004,Premier League,Birmingham City,Ian Bennett,44,Set,,,,,,
500919db-3bac-45a1-9bf2-5f2d0c3c85cf,23,Goal Keeper,3773672,2020/2021,La Liga,Barcelona,Norberto Murara Neto,44,Set,,,,,,
da346a82-d33e-463e-aed8-21898d72181a,23,Goal Keeper,16109,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
ec1b4219-d85a-4e25-9447-1aa7db8aad6e,23,Goal Keeper,16149,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
23965fbb-fb7f-47c5-9477-a33eac906ca1,23,Goal Keeper,303664,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,52,In Play Danger
d1d2adeb-29eb-4cf8-9b0a-860a87c07835,23,Goal Keeper,3749246,2003/2004,Premier League,Manchester United,Roy Carroll,44,Set,,,,,,
d7ad1d7b-11de-45ea-a080-dc9a14a07ca8,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,45,Diving,,,55,No Touch
265046bd-1f29-44cd-bba0-45f86e8b8bbd,23,Goal Keeper,3749603,2003/2004,Premier League,Fulham,Edwin van der Sar,44,Set,,,,,,
4cdd592a-c7a6-4acd-add7-fc040d2a7ade,23,Goal Keeper,303532,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
0607a15d-2ce9-402a-9b8e-b5a71b1ffa96,23,Goal Keeper,3773387,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa,,,,,41,Right Hand,48,Clear
bc7eabe9-95f9-47a4-8c9f-31cf386cdfee,23,Goal Keeper,303696,2019/2020,La Liga,Atlético Madrid,Jan Oblak,44,Set,46,Standing,35,Both Hands,15,Success
b50ed900-7679-4e1d-8bb1-d3229a353e14,23,Goal Keeper,3749631,2003/2004,Premier League,Southampton,Antti Mikko Niemi,44,Set,46,Standing,39,Left Hand,58,Touched In
ffb7838a-2f9f-4b9f-af22-1f925cd18cfa,23,Goal Keeper,3749431,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
1dc04e61-6836-41c7-97a5-3007a4e2856b,23,Goal Keeper,3773597,2020/2021,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,,,,,,
352cf48a-8981-44f9-bcf6-39e3f7d9b2ec,23,Goal Keeper,3749068,2003/2004,Premier League,Tottenham Hotspur,Kasey Keller,44,Set,,,,,,
c6daeb4e-f2cd-4c73-b754-e77fbe4634f3,23,Goal Keeper,3749196,2003/2004,Premier League,Tottenham Hotspur,Kasey Keller,44,Set,45,Diving,41,Right Hand,52,In Play Danger
8f81a76e-9e88-465f-9e58-9144b7814f44,23,Goal Keeper,3749434,2003/2004,Premier League,Birmingham City,Maik Taylor,44,Set,46,Standing,,,55,No Touch
3c65b9f4-6922-4a12-a952-f4ba992efa40,23,Goal Keeper,303731,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,41,Right Hand,52,In Play Danger
92b9eeb8-7434-480f-a85c-111eb3522439,23,Goal Keeper,16173,2018/2019,La Liga,Athletic Club,Iago Herrerín Buisán,,,,,,,15,Success
72f68b35-c64b-4a0e-852c-bf6d48e9b35e,23,Goal Keeper,3749403,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,15,Success
944073bd-1b4d-4d86-9d07-d394b0950cab,23,Goal Keeper,3773477,2020/2021,La Liga,Real Betis,Claudio Andrés Bravo Muñoz,,,,,,,15,Success
42764d08-cc2e-43c0-b1be-d3a4d85bc13e,23,Goal Keeper,16157,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,40,Right Foot,48,Clear
838b294b-6f37-4fc7-b108-22c8b09834b1,23,Goal Keeper,3749526,2003/2004,Premier League,Charlton Athletic,Dean Kiely,44,Set,,,,,,
9cfc3594-ea52-4fdd-b60f-5330d4944d1b,23,Goal Keeper,303421,2019/2020,La Liga,Deportivo Alavés,Roberto Jiménez Gago,44,Set,45,Diving,,,55,No Touch
87ffe07b-2212-423d-b747-db08bd0b0bd3,23,Goal Keeper,3773477,2020/2021,La Liga,Real Betis,Claudio Andrés Bravo Muñoz,44,Set,,,,,,
b9e844b1-1f22-4b1d-9791-85236a266158,23,Goal Keeper,16205,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
bab78bba-71e8-48aa-bed7-6884267c4e34,23,Goal Keeper,16306,2018/2019,La Liga,Barcelona,Jasper Cillessen,44,Set,,,,,,
7a92a346-d087-4cf1-b0e8-e9238be56fc9,23,Goal Keeper,3773552,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,15,Success
92c14d1d-96c3-4cb4-bd9a-b85928ff938a,23,Goal Keeper,3773415,2020/2021,La Liga,Cádiz,Jeremías Ledesma,44,Set,,,,,,
c0ae8f8b-123c-4365-a823-5a3684e5bb22,23,Goal Keeper,303666,2019/2020,La Liga,Granada,Rui Tiago Dantas da Silva,42,Moving,,,,,,
a2d4e78c-86b8-4551-b2c5-60142eb1fa86,23,Goal Keeper,16136,2018/2019,La Liga,Leganés,Iván Cuéllar Sacristán,44,Set,,,,,,
11482104-f341-4283-be7f-5d22ab763e5e,23,Goal Keeper,3773497,2020/2021,La Liga,Real Madrid,Thibaut Courtois,44,Set,,,,,,
117bd2f3-adf5-49d4-a545-caeb67f2228a,23,Goal Keeper,3749453,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,46,Standing,35,Both Hands,15,Success
348b697d-daa7-4b0b-83f1-1eb9a4b0ccb7,23,Goal Keeper,303487,2019/2020,La Liga,Celta Vigo,Rubén Blanco Veiga,44,Set,46,Standing,35,Both Hands,56,Saved Twice
1815a395-b4d3-4dd4-9fc1-8a76082e829e,23,Goal Keeper,3773689,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,44,Set,46,Standing,40,Right Foot,53,In Play Safe
5b86049f-ad02-4c8f-a7d2-fc5888fea23e,23,Goal Keeper,303596,2019/2020,La Liga,Real Madrid,Thibaut Courtois,44,Set,,,,,,
55b9a4dd-bc4b-40ed-a8b1-a979edf1789a,23,Goal Keeper,303479,2019/2020,La Liga,Real Sociedad,Alejandro Remiro Gargallo,44,Set,,,,,,
9618ddd3-7a3d-446b-b0db-a917fbf26178,23,Goal Keeper,16215,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,42,Moving,46,Standing,35,Both Hands,15,Success
373f300c-73eb-4f37-8ee6-532c9dd78f8d,23,Goal Keeper,3773377,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,52,In Play Danger
cf182ebb-9342-4561-8971-cefb20e0b952,23,Goal Keeper,3773372,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
e5063bb6-0cff-4656-ae60-e1739ecc2eed,23,Goal Keeper,3749358,2003/2004,Premier League,Middlesbrough,Mark Schwarzer,44,Set,,,,,,
b124d58b-27e4-41a4-a3e7-8a9ccbe69386,23,Goal Keeper,3749196,2003/2004,Premier League,Tottenham Hotspur,Kasey Keller,42,Moving,46,Standing,,,55,No Touch
fb2357e8-0c14-4191-ba1b-39c309019aa9,23,Goal Keeper,3749360,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,15,Success
b3973f53-fc59-4493-9cf1-2e951a7c0249,23,Goal Keeper,303664,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,43,Prone,46,Standing,40,Right Foot,52,In Play Danger
945711b8-8cec-48ad-9dc8-f226096b3ade,23,Goal Keeper,3749360,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,45,Diving,39,Left Hand,52,In Play Danger
b7c7e118-cca3-4bb8-bdd2-ed1b3e4f11ce,23,Goal Keeper,3773387,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,15,Success
14c34623-0d16-406f-9646-0289e8ead844,23,Goal Keeper,16029,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,45,Diving,35,Both Hands,56,Saved Twice
50039bf6-bc09-4180-927b-4e072d5d8560,23,Goal Keeper,303600,2019/2020,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
05c1292e-0e2a-4fda-b3fc-e2f69bc766d2,23,Goal Keeper,303652,2019/2020,La Liga,Espanyol,Diego López Rodríguez,44,Set,46,Standing,35,Both Hands,15,Success
3eaabb6f-21f9-4852-b8cc-073e93cc1e7b,23,Goal Keeper,3773386,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
eb1b00fc-7d8b-4141-b69c-eb6c93c0d4ce,23,Goal Keeper,3773387,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
ed4b010a-5ee3-4bff-ada3-af9dee59d3e1,23,Goal Keeper,3773585,2020/2021,La Liga,Real Madrid,Thibaut Courtois,44,Set,46,Standing,35,Both Hands,56,Saved Twice
fe1694f0-e25f-4e6a-953a-8843e161b23c,23,Goal Keeper,16182,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
ea7804e6-d2ee-4a76-a8eb-f75bdc99a56a,23,Goal Keeper,16289,2018/2019,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,46,Standing,35,Both Hands,59,Touched Out
1da05ec6-632b-43e0-b192-7b7b9fa99e08,23,Goal Keeper,3749448,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
5e38176c-2ba9-4a5b-81b5-3727b1bd9675,23,Goal Keeper,303696,2019/2020,La Liga,Atlético Madrid,Jan Oblak,44,Set,45,Diving,35,Both Hands,53,In Play Safe
bb3751ae-eb06-4f5b-b1fd-bbdddfabf516,23,Goal Keeper,303487,2019/2020,La Liga,Celta Vigo,Rubén Blanco Veiga,,,,,,,15,Success
de4e9756-9fe9-42d7-9b6b-68027e2ead27,23,Goal Keeper,3749358,2003/2004,Premier League,Middlesbrough,Mark Schwarzer,44,Set,,,,,,
47f0a4b2-c2f8-4106-b4c0-40e0546dc128,23,Goal Keeper,3773565,2020/2021,La Liga,Granada,Rui Tiago Dantas da Silva,44,Set,,,,,,
b09f11b0-8d5f-45a3-949a-69f7158d1f10,23,Goal Keeper,16215,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,15,Success
3db91169-6213-46f7-bb9d-07d67c131b13,23,Goal Keeper,16215,2018/2019,La Liga,Real Betis,Pau López Sabata,44,Set,45,Diving,,,55,No Touch
5dd2b77b-bcde-4915-9e05-58f677c22071,23,Goal Keeper,303731,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
3c35f2b4-f570-4b6f-9dc3-3002b4f1f146,23,Goal Keeper,303700,2019/2020,La Liga,Eibar,Marko Dmitrović,,,,,38,Left Foot,48,Clear
d33f6ce3-5566-42e8-9a16-6c6d324e17bd,23,Goal Keeper,16215,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,47,Claim
f175ab55-b5fb-4cd0-809f-92af7e7e9f59,23,Goal Keeper,16095,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
d2ffa6ba-e5c9-462a-9526-4b921f3132fc,23,Goal Keeper,3749590,2003/2004,Premier League,Leicester City,Ian Walker,,,,,,,47,Claim
b7f5d8e7-c9bc-438c-8742-64356c4f1fca,23,Goal Keeper,303470,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
4ca2b87d-6237-4603-b8b8-95c4544e4236,23,Goal Keeper,3773466,2020/2021,La Liga,Celta Vigo,Iván Villar Martínez,44,Set,45,Diving,,,55,No Touch
be282668-50a4-4bf4-962a-f5e0372e2691,23,Goal Keeper,3773415,2020/2021,La Liga,Cádiz,Jeremías Ledesma,44,Set,,,,,,
7181eeb5-2e64-4491-b77b-6c6d9e36db85,23,Goal Keeper,303473,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
9145d7b8-81a7-4e6b-8551-9f401b967987,23,Goal Keeper,303682,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,58,Touched In
1e7e7b7b-eb78-47ad-958e-35a7f31d04a5,23,Goal Keeper,16205,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
4358b27f-e6ca-4366-b17a-8f70735f6e47,23,Goal Keeper,16010,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,47,Claim
928517c2-9a51-4a09-b74a-84e77447ac86,23,Goal Keeper,3749631,2003/2004,Premier League,Southampton,Antti Mikko Niemi,44,Set,,,,,,
56774680-5ee9-466a-8928-257e6335a700,23,Goal Keeper,3749360,2003/2004,Premier League,Arsenal,Jens Lehmann,43,Prone,,,,,,
a59e82e6-fbb1-4e37-83f8-701546ea0942,23,Goal Keeper,303451,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
bef8c9bb-fd71-4fe4-819b-636c39bc7ded,23,Goal Keeper,303664,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
da048c18-47b0-4a71-9d13-fca5a50217a0,23,Goal Keeper,3749358,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,15,Success
f310251f-8292-45ac-b69e-77af4ee2b3aa,23,Goal Keeper,3749434,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,,,50,Fail
ca6baf86-4cb4-4bb4-97ad-5c04b9521bd1,23,Goal Keeper,16131,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
f970ac88-5014-4258-9bd4-5c371d6b76a5,23,Goal Keeper,303600,2019/2020,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
a8fdb59c-cea2-4e1e-b9e9-a5a4548b277c,23,Goal Keeper,16190,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
e6008492-6d87-4fd3-8db2-6762a734dc78,23,Goal Keeper,16109,2018/2019,La Liga,Celta Vigo,Rubén Blanco Veiga,44,Set,,,,,,
3adbec72-6681-4b47-ba4a-1dee4301eaa0,23,Goal Keeper,3749274,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
a85c2765-c9b5-4c36-8897-9d8646780a15,23,Goal Keeper,3773689,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,15,Success
a356e783-6b66-427e-8e6e-47095b69774b,23,Goal Keeper,16215,2018/2019,La Liga,Real Betis,Pau López Sabata,44,Set,,,,,,
e4dfbb29-8f40-4787-aa4e-44186ea081b5,23,Goal Keeper,16190,2018/2019,La Liga,Sevilla,Tomáš Vaclík,44,Set,46,Standing,41,Right Hand,59,Touched Out
e089ce79-8da1-4243-915d-05d9fbed834f,23,Goal Keeper,16109,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,47,Claim
1a57a7f9-d6c3-4553-ae6e-8e54abace78b,23,Goal Keeper,15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
dd6ec076-a12d-46ae-b7e6-f221e1d0de8f,23,Goal Keeper,3749117,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
0a4e041a-100b-454a-9268-73d3cda0f2e7,23,Goal Keeper,15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
4b2915f6-281e-403e-927c-862ba4fd9c96,23,Goal Keeper,303451,2019/2020,La Liga,Mallorca,Manuel Reina Rodríguez,44,Set,45,Diving,,,55,No Touch
ce9706a3-6084-46c6-9978-58227b69242a,23,Goal Keeper,3773552,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,41,Right Hand,56,Saved Twice
0e01fe40-ce00-45f2-89cb-c524f9131efe,23,Goal Keeper,3773387,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
afc96148-50f0-41dd-994c-dc6a9c231f15,23,Goal Keeper,303725,2019/2020,La Liga,Villarreal,Sergio Asenjo Andrés,42,Moving,46,Standing,38,Left Foot,56,Saved Twice
810a03a0-5262-47da-9383-8d674e34bc6b,23,Goal Keeper,303596,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
d8668e33-fa63-48b7-b76c-419d8e9a2e8a,23,Goal Keeper,3773625,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
3a70b976-085d-42c3-8c37-3f46ffa17bc5,23,Goal Keeper,3773656,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,59,Touched Out
78c07dae-4b88-42fb-9d96-8617e61e1ad6,23,Goal Keeper,3773547,2020/2021,La Liga,Osasuna,Sergio Herrera Pirón,44,Set,,,,,,
89c51f70-062f-4c2f-a11a-a5317c67bec3,23,Goal Keeper,15973,2018/2019,La Liga,Huesca,Axel Werner,44,Set,46,Standing,,,55,No Touch
3b24e72f-3dd1-4cd7-ad54-e29a0f5d6ac2,23,Goal Keeper,303610,2019/2020,La Liga,Granada,Rui Tiago Dantas da Silva,44,Set,,,,,,
3acee9d4-d216-4f67-8f66-38f7046508a3,23,Goal Keeper,15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,,,,,,
4f606b51-dc21-41d5-a538-b6096cef75c5,23,Goal Keeper,3749590,2003/2004,Premier League,Leicester City,Ian Walker,44,Set,,,,,,
d031a57b-d0db-4a7c-a37d-052da838f207,23,Goal Keeper,3749233,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
b8a2199c-adaa-48b3-84dd-e7086e15dbe6,23,Goal Keeper,16149,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
637b95c3-5ca5-4d3b-ab94-4834b08844a9,23,Goal Keeper,3773689,2020/2021,La Liga,Villarreal,Sergio Asenjo Andrés,43,Prone,,,,,,
02b19656-4590-4abb-9d42-402cdfcd31b2,23,Goal Keeper,303493,2019/2020,La Liga,Athletic Club,Unai Simón Mendibil,44,Set,,,,,,
7e7eb76c-3a0c-4fdb-af01-a68f6bf3076a,23,Goal Keeper,3773387,2020/2021,La Liga,Levante UD,Aitor Fernández Abarisketa,44,Set,,,,,,
debfd829-4915-43e7-abd2-e64cc7f4e3d0,23,Goal Keeper,3773631,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
74eea0a2-d690-4e4d-8d40-bb3bcf22f4af,23,Goal Keeper,16275,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
4f56185b-af10-4596-845b-d6d4a81daf27,23,Goal Keeper,303664,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
c8cc6262-40ec-4b54-91f6-af22537faf46,23,Goal Keeper,3749246,2003/2004,Premier League,Manchester United,Roy Carroll,44,Set,46,Standing,35,Both Hands,15,Success
44cb7aaa-e02b-4ada-8780-8d82db3c4634,23,Goal Keeper,16240,2018/2019,La Liga,Villarreal,Sergio Asenjo Andrés,,,,,37,Head,48,Clear
e3b1ee7a-db7a-4d03-b31b-5771779634d8,23,Goal Keeper,16248,2018/2019,La Liga,Atlético Madrid,Jan Oblak,44,Set,45,Diving,35,Both Hands,15,Success
2f5c5523-4a26-4316-b542-b1b2ae9aaa3d,23,Goal Keeper,3773474,2020/2021,La Liga,Real Valladolid,Jordi Masip López,44,Set,45,Diving,35,Both Hands,15,Success
a0fdac7e-f8f6-425d-ac9e-a20fbe82e840,23,Goal Keeper,3749233,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
4f589f63-3461-48f5-a119-fa8915e64233,23,Goal Keeper,15986,2018/2019,La Liga,Girona,Yassine Bounou,44,Set,,,,,,
67a6fedb-ac19-430f-99e0-d08b2b34eee9,23,Goal Keeper,303470,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,46,Standing,35,Both Hands,15,Success
bd3605be-f3b2-4b3c-8790-2843b3b12444,23,Goal Keeper,16131,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
85b36707-bb51-4ad2-bb22-2459b13f6c3c,23,Goal Keeper,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Michael Oakes,44,Set,,,,,,
25b12f23-b700-49f9-b115-d7326d7f2218,23,Goal Keeper,3749448,2003/2004,Premier League,Liverpool,Jerzy Dudek,44,Set,,,,,,
bafa2d68-8efb-4176-954e-18461cac1c9e,23,Goal Keeper,3773474,2020/2021,La Liga,Real Valladolid,Jordi Masip López,44,Set,,,,,,
7f67a8b8-12e4-47fb-8234-f61473d85a31,23,Goal Keeper,16095,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,15,Success
15fb2260-f4b4-4ef9-a971-742bed9cbee2,23,Goal Keeper,303696,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
680c2df1-5bfc-4378-b9ae-e340284e7629,23,Goal Keeper,16231,2018/2019,La Liga,Espanyol,Diego López Rodríguez,44,Set,,,,,,
3d58a3ba-a972-4944-9b46-ca61b8f03ffb,23,Goal Keeper,3749233,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
a7c27292-88fa-46c0-b639-de5d4417087d,23,Goal Keeper,15956,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,,,,,,,53,In Play Safe
e1db21c3-b9de-441d-a42b-c271c26fdc96,23,Goal Keeper,3749360,2003/2004,Premier League,Blackburn Rovers,Brad Friedel,,,,,,,47,Claim
7a5a07b2-2fc7-4e6b-b9b1-41d547b667b0,23,Goal Keeper,16231,2018/2019,La Liga,Espanyol,Diego López Rodríguez,44,Set,45,Diving,39,Left Hand,59,Touched Out
32b00d6c-f794-4aec-a703-877288a6a64f,23,Goal Keeper,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Michael Oakes,,,,,,,15,Success
7627001a-8ae2-4d53-b679-ad56302a069f,23,Goal Keeper,16120,2018/2019,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
8226e989-7a00-4f68-9abc-db75e187ce2e,23,Goal Keeper,16120,2018/2019,La Liga,Getafe,David Soria Solís,44,Set,,,,,,
13a9b426-097a-4957-a8f2-b3ff883c5013,23,Goal Keeper,3749465,2003/2004,Premier League,Arsenal,Jens Lehmann,44,Set,,,,,,
71de805c-7066-4391-8854-0f8407044613,23,Goal Keeper,16073,2018/2019,La Liga,Atlético Madrid,Jan Oblak,,,,,,,15,Success
40d149e9-5897-43ed-9a5a-abdfb424c757,23,Goal Keeper,3749274,2003/2004,Premier League,Arsenal,Jens Lehmann,,,,,40,Right Foot,48,Clear
73ec8dc2-5c8b-4113-bd3b-a422456732e6,23,Goal Keeper,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Michael Oakes,44,Set,46,Standing,38,Left Foot,59,Touched Out
6f9433d3-1636-43b4-adf8-2c037740cd11,23,Goal Keeper,3749526,2003/2004,Premier League,Charlton Athletic,Dean Kiely,,,,,,,15,Success
7f673aea-fb74-4f7d-9808-4e036ddd4e95,23,Goal Keeper,303487,2019/2020,La Liga,Celta Vigo,Rubén Blanco Veiga,44,Set,45,Diving,,,55,No Touch
35e89b20-20e8-4c83-8aaf-3bac704dc025,23,Goal Keeper,3749590,2003/2004,Premier League,Leicester City,Ian Walker,44,Set,,,,,,
7e2f9fb6-66c6-4ece-80de-d100dfb5b2ab,23,Goal Keeper,3773377,2020/2021,La Liga,Valencia,Jaume Doménech Sánchez,44,Set,46,Standing,35,Both Hands,15,Success
daa6788e-2eeb-44c0-8035-565582838b88,23,Goal Keeper,3773523,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
a022fb4e-4d72-441e-b600-51a2ad1e36a7,23,Goal Keeper,303707,2019/2020,La Liga,Real Betis,Joel Robles Blázquez,44,Set,46,Standing,,,55,No Touch
d7002d6f-5d33-43d3-8811-15cd4c035f7f,23,Goal Keeper,3773631,2020/2021,La Liga,Barcelona,Marc-André ter Stegen,44,Set,45,Diving,35,Both Hands,53,In Play Safe
c7e89a04-af3b-4430-a921-30805d6f7c25,23,Goal Keeper,3773428,2020/2021,La Liga,Cádiz,Jeremías Ledesma,44,Set,45,Diving,35,Both Hands,59,Touched Out
00b5d972-07c1-4e36-9eef-e818c5f5517a,23,Goal Keeper,3749274,2003/2004,Premier League,Portsmouth,Shaka Hislop,44,Set,,,,,,
55d819a0-2224-4e3b-ae2c-f476dca2e307,23,Goal Keeper,3773386,2020/2021,La Liga,Deportivo Alavés,Fernando Pacheco Flores,44,Set,46,Standing,35,Both Hands,59,Touched Out
01edb17c-498c-422f-be45-1f7c3789500a,23,Goal Keeper,303596,2019/2020,La Liga,Barcelona,Marc-André ter Stegen,44,Set,,,,,,
061919c4-c8bc-4b75-b0a1-6be7429c8bc4,23,Goal Keeper,303707,2019/2020,La Liga,Real Betis,Joel Robles Blázquez,,,,,40,Right Foot,48,Clear
05e55c43-388a-4a71-8944-c6db6c4a68c2,23,Goal Keeper,15946,2018/2019,La Liga,Deportivo Alavés,Fernando Pacheco Flores,,,,,,,47,Claim
