event_id,id,name,match_id,season,competition,team,player,offensive,foul_id,foul_name,advantage,penalty,card_id,card_name
7d2d07a5-5900-46d3-9699-3b06b0cbfc30,22,Foul Committed,3749552,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
321f632f-6a8a-409b-bc78-c5f5697f03b0,22,Foul Committed,3773565,2020/2021,La Liga,Granada,Darwin Daniel Machís Marcano,False,,,True,False,,
fd1ae954-ba42-419d-972a-a2be1ad0b48d,22,Foul Committed,3749642,2003/2004,Premier League,Charlton Athletic,Matt Holland,False,,,False,False,,
c2bdfd81-5da3-4428-81b4-d93dfd0e4d3a,22,Foul Committed,3749133,2003/2004,Premier League,Aston Villa,Peter Whittingham,False,,,False,False,7,Yellow Card
2e46cde1-6126-4848-980f-82e25f78d478,22,Foul Committed,303487,2019/2020,La Liga,Barcelona,Samuel Yves Umtiti,False,,,False,False,7,Yellow Card
5cd33e60-a384-403f-9e1a-04e73bcb5601,22,Foul Committed,3773497,2020/2021,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,False,,,False,False,,
02f6684a-bbec-45c9-81d1-77c8a199afea,22,Foul Committed,3749133,2003/2004,Premier League,Aston Villa,Lee Hendrie,False,,,False,False,,
36465bb1-b75b-4ac5-a60a-48f51404583b,22,Foul Committed,3749590,2003/2004,Premier League,Leicester City,Billy McKinlay,False,,,True,False,,
8b49446d-ffc0-4f2f-94f6-e6ae61a1ef60,22,Foul Committed,3773565,2020/2021,La Liga,Granada,Yan Brice Eteki,False,,,False,False,,
7048b5c7-6425-4c19-9579-2166c7e905a4,22,Foul Committed,3749153,2003/2004,Premier League,Middlesbrough,Boudewijn Zenden,False,,,False,False,,
4fc10352-9189-40f6-a625-4d622e3a999f,22,Foul Committed,3749403,2003/2004,Premier League,Bolton Wanderers,Kevin Cyril Davies,False,,,False,False,,
6a62b511-8b6b-4346-a7c8-6d0833e948ca,22,Foul Committed,303517,2019/2020,La Liga,Deportivo Alavés,Rubén Duarte Sánchez,False,,,True,False,,
090e86bd-b67f-4754-bdcf-df6c4740b821,22,Foul Committed,3749117,2003/2004,Premier League,Everton,Kevin Kilbane,False,,,False,False,,
5df92624-edb2-4c17-adca-5bd0cea29fc5,22,Foul Committed,3749522,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,False,False,,
c93e3944-db28-4d3b-a75b-63eb509e445a,22,Foul Committed,3749528,2003/2004,Premier League,Arsenal,Ashley Cole,False,,,False,False,,
57ef8b59-4372-46ba-9a5a-3c7b0a329f48,22,Foul Committed,3749153,2003/2004,Premier League,Middlesbrough,Franck Queudrue,False,,,False,False,,
52486805-0935-474b-b64a-1e8f1b16aef0,22,Foul Committed,3773597,2020/2021,La Liga,Barcelona,Frenkie de Jong,False,,,False,False,,
3a7dbf74-46a0-4c9e-9ef6-f71f1c209c04,22,Foul Committed,16182,2018/2019,La Liga,Real Valladolid,Fernando Calero Villa,False,,,False,False,,
be0b5c25-ce5c-4f6b-ad8e-18dba2ff8054,22,Foul Committed,3773415,2020/2021,La Liga,Barcelona,Miralem Pjanić,False,,,False,False,,
e0551956-93b8-49e5-aef3-f5011f991bc6,22,Foul Committed,16182,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
c6d5232f-8eee-47f2-81b0-57fc5895d05c,22,Foul Committed,15946,2018/2019,La Liga,Deportivo Alavés,Manuel Alejandro García Sánchez,False,,,True,False,,
543eeaa5-f40f-4457-9b55-383cd5cb65e7,22,Foul Committed,3749360,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,True,False,,
95da3529-7d33-446b-94c2-b45b920876ae,22,Foul Committed,3773586,2020/2021,La Liga,Granada,Yan Brice Eteki,False,,,False,False,,
6f21cb89-be55-4af9-9469-a628e1afe1d1,22,Foul Committed,3749403,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,False,False,,
5da41a84-418b-4028-8c11-308a1d27c4ad,22,Foul Committed,303682,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,7,Yellow Card
24a70e92-907b-4aa8-b88e-ef1b2bd652a0,22,Foul Committed,16157,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,False,,,False,False,,
71605793-f92e-46ea-bbe0-886f420fc02e,22,Foul Committed,303524,2019/2020,La Liga,Atlético Madrid,Álvaro Borja Morata Martín,False,,,False,False,,
62322b91-6c2c-4d9d-8771-6bb77eb4026c,22,Foul Committed,303517,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
0601ebcd-36dd-4ffc-b77a-0f86c2d27650,22,Foul Committed,303548,2019/2020,La Liga,Mallorca,Abdón Prats Bastidas,False,,,False,False,,
c8d13977-a0ae-448a-b9fe-5126bf4560e6,22,Foul Committed,3773660,2020/2021,La Liga,Levante UD,Jorge Andújar Moreno,False,,,False,False,,
e08da5ec-61d3-48b2-945d-9ca3c9da9419,22,Foul Committed,3749358,2003/2004,Premier League,Middlesbrough,Szilárd Németh,False,,,False,False,,
0ffe48e3-3cd4-4f5c-8ebc-a37a9ab72385,22,Foul Committed,303517,2019/2020,La Liga,Deportivo Alavés,Rodrigo Ely,False,,,False,False,7,Yellow Card
08ad6706-d88e-4bcc-a968-6ff922cd52b1,22,Foul Committed,3749360,2003/2004,Premier League,Blackburn Rovers,Markus Babbel,False,,,False,False,7,Yellow Card
b7fe7d95-c81a-4150-9926-3db69d049bbe,22,Foul Committed,3749522,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,,,False,False,,
81c8ec9c-9039-41f9-b11c-2ac51a8082d5,22,Foul Committed,3773593,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
d20e1fe2-6a0e-4e7b-bb41-e4d0d2c5afc8,22,Foul Committed,3773403,2020/2021,La Liga,Athletic Club,Iñaki Williams Arthuer,False,,,False,False,,
4213d225-8d54-4290-866d-4fdafbd11175,22,Foul Committed,3773497,2020/2021,La Liga,Real Madrid,José Ignacio Fernández Iglesias,False,,,False,False,7,Yellow Card
5944d8f0-e774-481d-b4b6-5859d0050274,22,Foul Committed,3773403,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,True,,,False,False,,
6ee8b2c9-046d-4f57-a252-aada8562102e,22,Foul Committed,303731,2019/2020,La Liga,Eibar,Papa Kouly Diop,False,,,False,False,,
6ab34bcb-2a38-42dc-bd42-d0016a967137,22,Foul Committed,303548,2019/2020,La Liga,Mallorca,Martin Valjent,False,,,True,False,,
ad27b35a-4314-4c08-9a4c-252d35f387e2,22,Foul Committed,3773415,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,False,,,False,False,,
2dd9d796-b9b1-411f-81e2-2e545e536dfd,22,Foul Committed,303493,2019/2020,La Liga,Athletic Club,Iñaki Williams Arthuer,False,,,False,False,,
0f28c902-c683-4ca5-ba08-d98360a48d20,22,Foul Committed,303473,2019/2020,La Liga,Sevilla,Éver Maximiliano David Banega,False,,,False,False,7,Yellow Card
89a225dc-6862-4707-ba84-f4ccf4171544,22,Foul Committed,16173,2018/2019,La Liga,Athletic Club,Óscar de Marcos Arana,False,,,False,False,,
c907464c-eb18-43f5-89cc-10e6613bd2a8,22,Foul Committed,303532,2019/2020,La Liga,Leganés,Unai Bustinza Martínez,False,,,False,False,7,Yellow Card
7db68506-1a90-4ee7-a7bb-046e21bf3e1b,22,Foul Committed,3773552,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
3145fda1-eb54-4804-ba48-0e25dd4aa06f,22,Foul Committed,16215,2018/2019,La Liga,Real Betis,Sergio Canales Madrazo,False,,,False,False,,
3f5d48e1-f888-4e0a-bc95-81aad8a53f22,22,Foul Committed,16149,2018/2019,La Liga,Girona,Cristhian Ricardo Stuani Curbelo,False,,,False,False,,
d34a5374-4a82-4253-800a-36385fdbe0e4,22,Foul Committed,16010,2018/2019,La Liga,Athletic Club,Óscar de Marcos Arana,False,,,False,False,,
3349a386-99d8-4b71-b34f-1811ef298bec,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,,,False,False,,
554ddeab-ddac-4a99-be84-3f987c633b66,22,Foul Committed,303615,2019/2020,La Liga,Espanyol,Marc Roca Junqué,False,,,False,False,,
f1689bda-f948-4c96-92ad-1b03a38b48a3,22,Foul Committed,16215,2018/2019,La Liga,Real Betis,Aïssa Mandi,False,,,False,False,,
34b1f5f1-2a16-46c4-a4c5-dfd8db231874,22,Foul Committed,3773497,2020/2021,La Liga,Barcelona,Sergino Dest,False,,,False,False,,
698aa635-8c47-4375-8000-b2df622ed8d3,22,Foul Committed,3749274,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,,,False,False,7,Yellow Card
07bf42ea-b027-449c-87a5-ee2ddd20da30,22,Foul Committed,3749552,2003/2004,Premier League,Manchester United,Mikaël Silvestre,False,,,True,False,,
816f2eac-444e-4f67-be56-6bb1bb421676,22,Foul Committed,3773466,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
5f858c9e-dda7-48bd-9d78-acd731f789de,22,Foul Committed,3773586,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,False,,,False,False,,
00ca3c73-c934-4980-a322-e3d2e7712e2e,22,Foul Committed,16157,2018/2019,La Liga,Valencia,Antonio Latorre Grueso,False,,,False,True,,
18b02251-6e6a-4eab-9c1f-2098c1136205,22,Foul Committed,3749358,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,,,True,False,,
4e7fc1b0-eddc-4877-a649-7365942c84d3,22,Foul Committed,16073,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante,False,,,True,False,,
21c61866-109b-4246-9513-af0c6425a4e3,22,Foul Committed,3773689,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
456c6ca3-8d0c-4c23-9b98-04c3a67402f5,22,Foul Committed,3749590,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,True,False,,
5c5ed72b-1055-4e3b-990a-edf9578ed056,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,False,,,False,False,,
5d34c872-6075-4cb9-8937-a89428b5b152,22,Foul Committed,3773387,2020/2021,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
1b29b81d-156d-495b-8ccb-6e6b9bd186d0,22,Foul Committed,3749196,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,,,True,False,,
e3af6404-e3a9-4954-a28c-704dbe331ddf,22,Foul Committed,303517,2019/2020,La Liga,Barcelona,Carles Aleña Castillo,False,,,False,False,,
f1263273-49e6-4939-b13c-cca6fef0597d,22,Foul Committed,16240,2018/2019,La Liga,Villarreal,Víctor Ruíz Torre,False,,,False,False,,
cc1c43bd-34b7-4d04-ba33-62b7b346f56e,22,Foul Committed,3749253,2003/2004,Premier League,Liverpool,Harry Kewell,False,,,False,False,,
def6fe8b-bea4-4871-97a0-21d5f15d3542,22,Foul Committed,3773466,2020/2021,La Liga,Celta Vigo,Jeison Fabián Murillo Cerón,False,,,False,False,7,Yellow Card
274d26a3-901e-42ce-8cd1-8b433bea8b48,22,Foul Committed,3749257,2003/2004,Premier League,Arsenal,Ashley Cole,False,,,False,False,,
84acd976-c2a3-4e56-90a3-1e36b874d06f,22,Foul Committed,3749448,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
1b2f797b-e0c0-4262-b9ac-0b20c7477c4f,22,Foul Committed,3749590,2003/2004,Premier League,Leicester City,Marcus Bent,False,,,False,False,,
3b6804e0-1b31-4e2c-abbb-88a291787b02,22,Foul Committed,3749079,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,False,,,True,False,,
b4f804ef-707e-4a61-ab4e-e00bf1c2b570,22,Foul Committed,3749276,2003/2004,Premier League,Chelsea,Jerrel Hasselbaink,False,,,False,False,,
ddc485e6-5db7-4b58-920c-da4edb8e90bb,22,Foul Committed,3749528,2003/2004,Premier League,Arsenal,Robert Pirès,False,,,False,False,,
a1dd4652-8bc3-4b19-bd17-bf8688044566,22,Foul Committed,3773631,2020/2021,La Liga,Barcelona,Ousmane Dembélé,False,,,False,False,,
9732def8-baa9-4302-97dd-e2913a1cfcb0,22,Foul Committed,303487,2019/2020,La Liga,Celta Vigo,Pape Cheikh Diop Gueye,False,,,False,False,,
1b277088-f610-4ba4-80f4-ba06d8be20dd,22,Foul Committed,16182,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
24cd0be0-6b1e-4d34-ba0e-ee958a0f525e,22,Foul Committed,3749052,2003/2004,Premier League,Arsenal,Robert Pirès,False,,,False,False,,
3dbe4346-2d95-4873-9129-bdc5b80cb99e,22,Foul Committed,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Paul Ince,False,,,False,False,7,Yellow Card
1a2804c7-5810-4806-9660-007d4ef07741,22,Foul Committed,16073,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
08e0e2d5-e113-447f-b9ec-81af40ec4108,22,Foul Committed,303674,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,False,,,False,False,7,Yellow Card
872a3d3c-3a0e-42d9-bec3-ff0ca8350a95,22,Foul Committed,16023,2018/2019,La Liga,Barcelona,Thomas Vermaelen,False,,,False,False,,
d12bc7ca-8a16-4ed8-9c9b-33f64dbe9038,22,Foul Committed,303487,2019/2020,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,,,False,False,,
92d095a9-3e93-4b6d-bfa3-1e74e6658cf7,22,Foul Committed,16023,2018/2019,La Liga,Valencia,Denis Cheryshev,False,,,False,False,,
ba524677-ada3-4732-9a07-8a78b13df43f,22,Foul Committed,3749346,2003/2004,Premier League,Arsenal,Dennis Bergkamp,False,,,False,False,,
a42623e4-f413-42ea-8095-b1e75752b377,22,Foul Committed,303532,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
f08c8915-f11a-47be-b954-97d973bd7675,22,Foul Committed,303421,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,True,,,False,False,,
7e503d8f-6a2c-4abf-94f7-b232c56d49f2,22,Foul Committed,303680,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
b2a751fb-3eec-4030-87e2-6af1bdc16fe9,22,Foul Committed,16190,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,False,,,False,False,,
93930adf-c58d-4169-98ca-50dc3b552e97,22,Foul Committed,16205,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
be96ee40-da46-465b-bd4d-b21d50cb4fbb,22,Foul Committed,3749465,2003/2004,Premier League,Blackburn Rovers,Andy Cole,False,,,False,False,,
d28fd2b6-cee9-4209-84b3-a7f8fd6d0943,22,Foul Committed,3749431,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
21035ed5-8620-4846-b4f8-7fa63bde8bea,22,Foul Committed,3749276,2003/2004,Premier League,Chelsea,Eiður Smári Guðjohnsen,True,,,False,False,7,Yellow Card
5d9b33bc-c472-457d-aef2-744a78b1e619,22,Foul Committed,303524,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,False,,,False,False,,
e19c76aa-5ed8-4c16-9462-addea384d241,22,Foul Committed,16136,2018/2019,La Liga,Leganés,Martin Braithwaite Christensen,False,,,False,False,7,Yellow Card
3166363d-170c-4db6-8283-f3117448bcf3,22,Foul Committed,3773466,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
29d06890-9cee-48a0-8e58-f83fbca31329,22,Foul Committed,3773586,2020/2021,La Liga,Barcelona,Óscar Mingueza García,False,,,True,False,,
d84c6ab5-e2fb-4cea-abc1-bc8bda3626ea,22,Foul Committed,16073,2018/2019,La Liga,Atlético Madrid,Santiago Arias Naranjo,False,,,False,False,,
d3763ede-2316-4621-8f81-b6630ff2c31c,22,Foul Committed,3773526,2020/2021,La Liga,Deportivo Alavés,Florian Grégoire Claude Lejeune,False,,,False,False,,
f7c7fd24-c0b9-4572-add5-14cd36df6ce2,22,Foul Committed,303664,2019/2020,La Liga,Real Sociedad,Ander Guevara Lajo,False,,,False,False,,
4a0552cf-8c0c-4751-820c-5d3d41d2080a,22,Foul Committed,303707,2019/2020,La Liga,Real Betis,Nabil Fekir,False,,,False,False,,
11a258fc-5851-4c98-81da-fabf9992a535,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Allan Romeo Nyom,False,,,False,False,,
8d8d54cc-de7a-40bc-b5a5-3a0a21d06051,22,Foul Committed,16205,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,7,Yellow Card
1b8c90c1-0136-4517-aabc-efe9be73ed41,22,Foul Committed,303610,2019/2020,La Liga,Granada,Maxime Gonalons,False,,,False,False,,
48a95d65-ed47-44b5-af36-ec37546dc455,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Erick Cathriel Cabaco Almada,False,,,False,False,7,Yellow Card
621f3e5d-d038-41ce-a781-fb5b944cda71,22,Foul Committed,3773695,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
c9d21b7e-bedc-4b54-9e08-dac5cd7e9d97,22,Foul Committed,3773660,2020/2021,La Liga,Levante UD,Mickaël Malsa,False,,,False,False,,
bf772c45-ed66-4716-bea4-533f8ce72b6c,22,Foul Committed,3749310,2003/2004,Premier League,Southampton,Darren Kenton,False,,,False,False,,
77df68c3-b3e9-4648-9bd2-0fc3bb7a4ea3,22,Foul Committed,16010,2018/2019,La Liga,Athletic Club,Yeray Álvarez López,False,,,False,False,7,Yellow Card
35334ef5-6ee4-432e-86f3-19ce254cb3dd,22,Foul Committed,3773656,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,False,,,False,False,,
7510adec-b572-4668-9fb7-c7464831459b,22,Foul Committed,303451,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,,,False,False,7,Yellow Card
b02177c9-32b0-449f-a148-c48f51e332a3,22,Foul Committed,3773386,2020/2021,La Liga,Deportivo Alavés,Edgar Antonio Méndez Ortega,False,,,False,False,,
352a92aa-2b59-484f-8a02-7ab270153b5e,22,Foul Committed,3749117,2003/2004,Premier League,Arsenal,Sulzeer Jeremiah ''Sol' Campbell,False,,,False,False,,
f8882911-184e-49f9-8549-a01041c75d2b,22,Foul Committed,3749052,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,True,False,,
55367b8c-4b7f-4635-8b97-3843a9fd1b17,22,Foul Committed,16265,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,False,,,False,False,,
54ba5467-8abe-40bd-9eb5-43317602b4ab,22,Foul Committed,303700,2019/2020,La Liga,Eibar,Papa Kouly Diop,False,,,False,False,,
74aea4da-faf6-40ea-852d-7e0ea825c9a8,22,Foul Committed,3773415,2020/2021,La Liga,Cádiz,Luis Alfonso Espino García,False,,,False,False,,
f91927fd-dfc8-44ef-ac38-86f66041b8f2,22,Foul Committed,3773497,2020/2021,La Liga,Real Madrid,Toni Kroos,True,,,False,False,,
3f0157c7-7c03-4395-bc0c-8afebdf10de2,22,Foul Committed,3749590,2003/2004,Premier League,Arsenal,Pascal Cygan,False,,,False,False,,
e2c0ab44-7c32-4ab1-900b-012a195fb8d2,22,Foul Committed,3773672,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
7531251e-3cac-42ab-b385-ccd1eca75363,22,Foul Committed,3749493,2003/2004,Premier League,Everton,Alan Stubbs,True,,,False,True,,
ec976354-257e-4546-8c77-e4210b94d1c6,22,Foul Committed,3749448,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,,,False,False,,
d59df1f9-2aab-4d4f-b54e-a778bd34f65a,22,Foul Committed,3749448,2003/2004,Premier League,Liverpool,Harry Kewell,False,,,False,False,,
2c592b31-a001-4641-b032-7af5019806e0,22,Foul Committed,3749233,2003/2004,Premier League,Arsenal,Kolo Habib Touré,False,,,False,False,,
c80d1160-546c-4e80-a20c-6546f43c5b0b,22,Foul Committed,3773387,2020/2021,La Liga,Levante UD,Rúben Miguel Nunes Vezo,False,,,False,False,,
b5a10ba8-200f-4fbc-bdbe-4042f7fe3e37,22,Foul Committed,3749358,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,False,,,True,False,,
a5f1dec4-ff4d-467b-9fe1-3bc467644bab,22,Foul Committed,3773523,2020/2021,La Liga,Real Sociedad,Mikel Merino Zazón,False,,,False,False,,
6e78c570-842d-408a-b8f3-bf457b07e228,22,Foul Committed,16073,2018/2019,La Liga,Atlético Madrid,Rodrigo Hernández Cascante,False,,,True,False,,
2fdf3ce8-53e2-4ecd-b5bd-09a10515b725,22,Foul Committed,3749434,2003/2004,Premier League,Arsenal,Ashley Cole,False,,,True,False,,
109850bc-071e-42f2-9cf4-8237466300aa,22,Foul Committed,3749079,2003/2004,Premier League,Chelsea,Damien Duff,False,,,False,False,,
2f8dc09c-9aea-4b23-8330-1da5b2eb8f06,22,Foul Committed,3749153,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,,,False,False,7,Yellow Card
3b1da94f-adcd-45ea-8478-5357f83942ac,22,Foul Committed,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,False,,,False,False,,
73203390-2a4a-485f-ba98-ebb9ce73aa80,22,Foul Committed,3773586,2020/2021,La Liga,Granada,Yangel Clemente Herrera Ravelo,True,,,False,False,,
85f55014-cdf2-4564-a2ac-40510bb2635c,22,Foul Committed,3773695,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,False,,,False,False,,
6ee4faae-ee82-4b36-926c-1288c5c6c13e,22,Foul Committed,16240,2018/2019,La Liga,Barcelona,Clément Lenglet,False,,,True,False,,
6db5b926-a2cd-4d15-954d-0934ab6df474,22,Foul Committed,303731,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,False,,,False,False,,
bbd645a3-3efa-41bb-b54b-9ce6ab55740a,22,Foul Committed,16182,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,,,True,False,,
aeab279d-b2fe-464d-826f-fca7622ddb5f,22,Foul Committed,3773466,2020/2021,La Liga,Celta Vigo,Francisco José Beltrán Peinado,False,,,False,False,,
a0c82ae7-3de2-4c89-8534-9912fd15b905,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Allan Romeo Nyom,False,,,False,False,,
a55fc1c4-d2f6-413e-99f4-a5c08e134122,22,Foul Committed,3749253,2003/2004,Premier League,Liverpool,Vladimir Smicer,False,,,False,False,,
8ed47c89-c023-40f5-a9dc-21f3e2cf1b19,22,Foul Committed,3773547,2020/2021,La Liga,Osasuna,Iñigo Pérez Soto,False,,,False,False,,
22c7ec0c-0d4f-4353-a03f-8f4e756f17a3,22,Foul Committed,3773457,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
c36e6fab-ae1f-4156-9b04-81aa6b38b2bb,22,Foul Committed,303430,2019/2020,La Liga,Villarreal,Raúl Albiol i Tortajada,False,,,False,False,7,Yellow Card
198fcc47-0c0b-453a-bd10-d79dfc22770d,22,Foul Committed,3773377,2020/2021,La Liga,Barcelona,Antoine Griezmann,False,,,False,False,7,Yellow Card
0bac81c3-fa8c-421a-a4e0-54f5a52cdd7e,22,Foul Committed,16029,2018/2019,La Liga,Barcelona,Ousmane Dembélé,False,,,False,False,,
d9460a65-a36e-493a-af76-aedb0b4b5d3c,22,Foul Committed,3773386,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,False,,,False,False,,
ec9cf612-9991-40a5-b7eb-5652a0b9de28,22,Foul Committed,3773593,2020/2021,La Liga,Villarreal,Manuel Trigueros Muñoz,False,,,False,False,,
c418573a-0e01-4e5b-b784-14ac0fcdfc31,22,Foul Committed,15946,2018/2019,La Liga,Barcelona,Ivan Rakitić,False,,,False,False,,
d7a20583-b047-4e23-b1ad-c79d8125b9e2,22,Foul Committed,303707,2019/2020,La Liga,Barcelona,Ivan Rakitić,False,,,False,False,,
07503435-16ef-443d-afdd-f454c4db4d42,22,Foul Committed,3749296,2003/2004,Premier League,Portsmouth,Jason Roberts,False,,,False,False,,
949c1188-ab20-488a-bea6-9dac085669ca,22,Foul Committed,3749257,2003/2004,Premier League,Leicester City,Steffen Freund,False,,,False,False,,
d759efb0-1673-4a76-8e93-71293097b23d,22,Foul Committed,3749642,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,False,,,False,False,,
